duration,service_usage,lost_cars,mean_delay_time,effective_interarrival_mean
36000,36000,145,6304.571428571428,745.25
36000,35825,154,4128.718309859155,502.9428571428571
36000,35697,146,5519.711538461538,687.2156862745098
36000,34699,153,4176.3,516.6811594202899
36000,35971,152,4709.9047619047615,575.9354838709677
36000,36000,135,4818.206349206349,570.9193548387096
36000,35995,134,4751.3125,567.6984126984127
36000,36000,149,4729.169230769231,548.296875
36000,35984,147,5340.410714285715,648.5454545454545
36000,35782,160,5091.796610169492,598.2931034482758
36000,35903,157,7176.767441860465,831.047619047619
36000,36000,147,5114.310344827586,623.1754385964912
36000,36000,133,4196.5352112676055,504.1714285714286
36000,35637,138,5140.120689655172,619.3859649122807
36000,35207,134,4873.639344262295,580.75
36000,35946,140,5952.961538461538,695.5686274509804
36000,36000,140,4885.354838709677,577.344262295082
36000,35964,149,4457.35294117647,526.2537313432836
36000,35800,149,4602.671641791045,540.6818181818181
36000,35529,135,4842.333333333333,576.0645161290323
36000,35613,128,5043.706896551724,613.9473684210526
36000,35710,145,5517.053571428572,646.2545454545455
36000,35853,144,5553.727272727273,613.9629629629629
36000,36000,159,6006.098039215686,661.24
36000,35983,148,5079.770491803279,590.3666666666667
36000,35681,134,4971.0847457627115,609.8448275862069
36000,35526,129,5011.666666666667,566.4745762711865
36000,35807,135,4759.206349206349,562.241935483871
36000,35966,132,5327.709090909091,614.574074074074
36000,35385,138,4256.185714285714,490.81159420289856
36000,35945,151,5910.711538461538,680.0392156862745
36000,35848,150,5202.6551724137935,581.6842105263158
36000,36000,180,6279.673469387755,656.9583333333334
36000,35926,174,4579.4,537.453125
36000,35940,125,5030.28813559322,615.6896551724138
36000,35950,153,4654.125,559.5714285714286
36000,36000,105,4628.2307692307695,561.03125
36000,35871,121,5135.728813559322,613.6379310344828
36000,35998,144,6720.434782608696,788.2666666666667
36000,35513,118,4801.467741935484,562.2622950819672
36000,35756,142,5463.055555555556,676.9433962264151
36000,36000,135,5375.3859649122805,606.1071428571429
36000,35522,147,5344.526315789473,615.2678571428571
36000,35973,156,5766.057692307692,687.5882352941177
36000,35946,145,5565.6,611.2592592592592
36000,35993,137,4515.298507462687,528.560606060606
36000,35991,149,5284.315789473684,609.6785714285714
36000,36000,125,4987.779661016949,615.6206896551724
36000,35950,134,6496.847826086957,784.6444444444444
36000,35430,139,4214.477611940299,533.7727272727273
36000,36000,146,6101.64,728.8367346938776
36000,35949,120,4231.970588235294,534.3880597014926
36000,36000,155,4926.786885245901,572.9166666666666
36000,36000,120,4144.628571428571,517.0144927536232
36000,35085,136,5117.017543859649,573.6964285714286
36000,35967,142,4232.5142857142855,521.0434782608696
36000,35986,141,5155.389830508475,614.2241379310345
36000,36000,162,5338.137931034483,624.7017543859649
36000,36000,141,7190.0,862.1219512195122
36000,35881,139,4128.444444444444,500.07042253521126
36000,35544,143,5992.705882352941,710.3
36000,35918,139,5966.725490196079,676.74
36000,36000,134,4413.565217391304,521.6323529411765
36000,35711,107,4203.867647058823,526.1194029850747
36000,36000,125,4022.2638888888887,502.63380281690144
36000,35631,153,5269.927272727273,648.6481481481482
36000,35915,134,5158.389830508475,610.9310344827586
36000,36000,118,5105.745762711865,604.7068965517242
36000,35949,135,4951.28813559322,580.6206896551724
36000,34940,133,4626.098360655737,560.9166666666666
36000,36000,123,5356.142857142857,648.6181818181818
36000,35908,170,5389.350877192983,635.7321428571429
36000,34596,119,4173.060606060606,543.1076923076923
36000,35343,130,4783.133333333333,598.6610169491526
36000,36000,149,5174.603448275862,623.6842105263158
36000,36000,172,5750.351851851852,669.4716981132076
36000,35874,144,4656.153846153846,546.28125
36000,35870,150,5522.363636363636,635.7222222222222
36000,35721,157,4994.688524590164,594.9833333333333
36000,35692,156,5848.653846153846,675.843137254902
36000,35498,138,4675.951612903225,575.8688524590164
36000,35650,138,4964.2,607.4237288135594
36000,35955,153,5395.017543859649,627.3392857142857
36000,35803,150,5182.016949152542,614.551724137931
36000,36000,141,5991.764705882353,717.44
36000,35358,152,5088.966101694915,590.7413793103449
36000,36000,130,5014.35593220339,602.4310344827586
36000,36000,135,4495.138461538461,562.125
36000,36000,138,5507.127272727273,651.2592592592592
36000,35931,138,4836.177419354839,586.1147540983607
36000,35912,146,5682.5192307692305,699.4705882352941
36000,35947,145,5595.611111111111,666.8867924528302
36000,35996,150,5363.017543859649,628.1964285714286
36000,35656,148,5407.839285714285,645.5090909090909
36000,35897,152,5272.789473684211,608.0535714285714
36000,36000,133,4900.222222222223,572.3709677419355
36000,35748,141,4653.967741935484,548.8032786885246
36000,35848,127,5395.214285714285,651.3272727272728
36000,36000,134,4315.385714285714,518.4782608695652
36000,35803,131,5989.16,696.8775510204082
36000,35098,133,4376.507462686567,513.7121212121212
36000,36000,151,5798.056603773585,686.7692307692307
36000,35205,137,4701.142857142857,576.3064516129032
36000,36000,134,5041.283333333334,600.542372881356
36000,36000,182,7194.116279069767,839.1666666666666
36000,35769,141,5959.176470588235,700.3
36000,36000,170,4760.921875,565.8571428571429
36000,36000,118,3771.0789473684213,479.28
36000,35792,134,4854.8387096774195,580.8852459016393
36000,35906,157,5900.705882352941,711.74
36000,35700,149,6691.695652173913,698.8444444444444
36000,36000,126,5040.896551724138,610.8421052631579
36000,35954,126,4563.484375,561.5714285714286
36000,36000,139,4865.274193548387,577.0655737704918
36000,35787,135,4796.809523809524,555.9516129032259
36000,35842,162,5129.440677966101,616.5344827586207
36000,35997,159,5150.5084745762715,597.0689655172414
36000,36000,142,6761.022222222222,770.6818181818181
36000,35664,135,3961.5789473684213,478.32
36000,35997,135,6418.5,742.3404255319149
36000,35903,148,6024.14,724.6938775510204
36000,35655,139,5738.8490566037735,668.8461538461538
36000,36000,149,5161.0344827586205,628.7719298245614
36000,36000,129,4131.408450704225,510.5571428571429
36000,36000,169,5534.25,652.9818181818182
36000,36000,114,4321.63768115942,511.20588235294116
36000,36000,141,4867.476190476191,571.983870967742
36000,35924,143,5170.913793103448,603.5964912280701
36000,35988,135,4328.142857142857,520.8695652173913
36000,35764,129,5424.982142857143,636.2727272727273
36000,36000,159,5145.6,547.8474576271186
36000,35405,141,4688.852459016393,590.4666666666667
36000,35886,156,6334.0,760.6595744680851
36000,36000,165,6577.617021276596,778.4130434782609
36000,36000,144,4778.730158730159,553.6129032258065
36000,35633,117,5202.929824561404,627.0714285714286
36000,36000,125,4190.633802816901,508.6857142857143
36000,35968,147,5817.396226415094,684.7307692307693
36000,35810,113,3803.337837837838,484.2328767123288
36000,35716,135,5071.068965517241,618.5438596491229
36000,36000,122,4564.742424242424,551.0461538461539
36000,35904,177,5526.377358490566,685.0576923076923
36000,35196,147,6261.630434782609,706.8
36000,36000,147,4451.470588235294,530.1492537313433
36000,35769,135,4213.43661971831,507.2857142857143
36000,34996,143,4972.620689655172,619.6842105263158
36000,35988,158,5291.137931034483,616.0877192982456
36000,36000,132,4250.0298507462685,532.6212121212121
36000,35706,165,5903.705882352941,685.26
36000,35828,130,5509.462962962963,668.0943396226415
36000,35731,143,5705.148148148148,658.811320754717
36000,35812,139,4204.833333333333,490.2535211267606
36000,35922,169,5407.071428571428,618.7272727272727
36000,36000,135,5995.823529411765,705.6
36000,36000,170,5619.690909090909,661.3518518518518
36000,35621,109,4918.436363636363,632.3148148148148
36000,35916,136,4977.258064516129,553.4918032786885
36000,35805,134,5404.125,632.8
36000,35822,166,4903.596774193548,575.4754098360655
36000,35926,153,5134.762711864407,595.1724137931035
36000,35645,127,4600.292307692308,553.203125
36000,35863,104,4528.30303030303,533.0
36000,35848,168,6648.391304347826,792.5333333333333
36000,34801,124,4588.741935483871,572.1967213114754
36000,35919,194,6207.6,724.1224489795918
36000,36000,141,7544.4,864.7179487179487
36000,36000,128,6147.92,724.5510204081633
36000,36000,126,5418.839285714285,627.0909090909091
36000,35884,148,5389.303571428572,628.9272727272727
36000,36000,171,6156.14,700.7755102040817
36000,35888,155,4884.0,582.672131147541
36000,35687,120,4530.5,552.5238095238095
36000,36000,144,4999.147540983607,596.6666666666666
36000,36000,167,5235.525423728814,600.6551724137931
36000,35065,126,5843.94,718.0
36000,36000,125,4914.2786885245905,587.4166666666666
36000,36000,164,5149.593220338983,616.6034482758621
36000,36000,145,5548.4,639.6481481481482
36000,35664,123,5059.810344827586,583.8245614035088
36000,36000,164,6241.510204081633,746.2708333333334
36000,35895,161,5998.431372549019,715.16
36000,35766,162,5406.12962962963,663.2452830188679
36000,35920,119,4419.058823529412,533.4328358208955
36000,35940,144,4907.639344262295,593.7666666666667
36000,35518,141,4584.734375,565.7460317460317
36000,36000,184,5416.929824561404,624.75
36000,35770,143,4449.060606060606,545.3384615384615
36000,35985,138,5356.298245614035,631.0535714285714
36000,35956,166,7854.384615384615,941.7894736842105
36000,35988,140,4755.396825396825,569.6774193548387
36000,36000,131,5643.87037037037,673.2452830188679
36000,36000,147,5152.71186440678,610.4827586206897
36000,36000,155,5611.4,623.4444444444445
36000,36000,137,5102.383333333333,589.2372881355932
36000,35948,148,4344.728571428572,501.40579710144925
36000,36000,136,4906.7213114754095,586.7833333333333
36000,35810,138,4981.573770491803,586.9166666666666
36000,36000,162,7261.558139534884,854.7619047619048
36000,35746,146,5335.054545454545,646.6851851851852
36000,36000,154,4702.0,560.453125
36000,35948,140,5124.627118644068,591.3793103448276
36000,35656,122,5041.271186440678,574.9655172413793
36000,36000,165,5984.62,728.0
36000,36000,127,4321.0,498.3235294117647
36000,35586,148,5406.814814814815,655.1132075471698
36000,35923,136,4618.384615384615,553.03125
36000,36000,152,5435.142857142857,636.2181818181818
36000,35999,141,5384.660714285715,647.9090909090909
36000,36000,131,4458.044117647059,534.5671641791045
36000,36000,136,4485.2835820895525,533.4848484848485
36000,35773,144,4498.746268656716,542.2727272727273
36000,35664,142,5544.314814814815,669.9811320754717
36000,35950,165,4479.941176470588,531.820895522388
36000,35859,146,5096.810344827586,623.6666666666666
36000,35927,151,5093.033898305085,609.9310344827586
36000,35980,128,4649.412698412699,570.7741935483871
36000,36000,159,5158.8448275862065,615.4561403508771
36000,36000,150,6514.875,747.9574468085107
36000,35890,134,4783.419354838709,555.6229508196722
36000,35842,147,5043.983050847458,607.2586206896551
36000,36000,154,5779.301886792453,686.7307692307693
36000,36000,138,4776.6984126984125,562.8870967741935
36000,36000,150,5389.701754385965,638.7142857142857
36000,35865,150,3836.3815789473683,469.4533333333333
36000,35875,132,5061.224137931034,596.1929824561404
36000,36000,126,4827.2,592.7627118644068
36000,35765,163,5750.622641509434,687.8269230769231
36000,35355,134,4963.448275862069,626.8947368421053
36000,36000,131,5012.868852459016,591.7
36000,36000,138,5138.440677966101,616.9310344827586
36000,36000,141,5657.88679245283,690.8846153846154
36000,35831,150,6936.340909090909,759.1395348837209
36000,35990,140,4241.492957746479,490.27142857142854
36000,35902,164,5144.0,653.5454545454545
36000,36000,152,5456.660714285715,646.7818181818182
36000,35934,152,5924.307692307692,614.9607843137255
36000,35975,158,5837.0192307692305,700.8235294117648
36000,35870,145,4432.558823529412,522.8805970149253
36000,36000,153,5262.620689655172,624.2456140350877
36000,35899,160,5582.222222222223,672.8679245283018
36000,35854,157,6933.818181818182,815.4418604651163
36000,36000,143,6105.816326530612,735.5208333333334
36000,35857,133,4430.838235294118,524.820895522388
36000,35470,116,5372.4,664.8888888888889
36000,34702,117,4925.245614035088,597.3571428571429
36000,36000,138,5649.094339622641,682.5
36000,36000,142,4536.907692307693,542.3125
36000,36000,134,4719.0317460317465,573.9354838709677
36000,36000,155,4764.539682539683,568.1774193548387
36000,36000,118,4444.5970149253735,544.030303030303
36000,35903,153,5715.622641509434,652.3076923076923
36000,35972,130,4283.1,506.94202898550725
36000,35809,144,5193.862068965517,616.561403508772
36000,35443,145,4582.390625,567.9206349206349
36000,36000,130,4564.712121212121,546.6769230769231
36000,35850,158,5575.759259259259,661.1698113207547
36000,36000,170,5367.350877192983,631.0357142857143
36000,36000,160,5021.576271186441,615.1379310344828
36000,36000,158,4613.20895522388,539.6515151515151
36000,35989,149,4847.459016393443,581.3333333333334
36000,35705,140,5378.0,641.3333333333334
36000,35446,113,5530.759259259259,667.2452830188679
36000,36000,178,5462.490909090909,651.2962962962963
36000,35617,136,5623.396226415094,668.2884615384615
36000,36000,116,5484.301886792453,687.5192307692307
36000,35735,147,5487.581818181819,640.6851851851852
36000,35688,150,5082.593220338983,608.9310344827586
36000,35999,153,5180.661016949152,601.5172413793103
36000,36000,116,4201.188405797101,522.2941176470588
36000,36000,157,4337.571428571428,516.5507246376811
36000,35736,161,5194.684210526316,635.75
36000,36000,176,5283.896551724138,629.578947368421
36000,36000,128,5449.285714285715,647.0727272727273
36000,35416,120,4321.85294117647,516.820895522388
36000,35665,108,4200.768115942029,519.8676470588235
36000,35872,154,5455.982456140351,630.9285714285714
36000,35856,138,5443.054545454545,647.6666666666666
36000,35939,160,4533.516666666666,587.9152542372881
36000,35744,144,4492.112903225807,565.3934426229508
36000,36000,135,4474.477611940299,540.8787878787879
36000,35796,131,5099.053571428572,615.6545454545454
36000,35891,152,6298.125,663.0
36000,35646,143,5031.931034482759,612.0175438596491
36000,35781,109,4627.203125,554.4444444444445
36000,35175,138,4906.916666666667,588.7627118644068
36000,36000,141,4506.439393939394,542.5692307692308
36000,36000,146,4441.835820895522,538.9545454545455
36000,35878,156,5369.535714285715,635.6727272727272
36000,35272,125,4971.566666666667,601.7796610169491
36000,35943,131,4369.14705882353,523.8059701492538
36000,35457,138,5779.607843137255,656.6
36000,35480,136,5840.72,710.8979591836735
36000,36000,154,4147.7945205479455,491.9861111111111
36000,36000,130,4601.2307692307695,557.828125
36000,35885,116,6759.555555555556,812.2727272727273
36000,35889,112,4446.363636363636,530.2923076923076
36000,35663,153,4577.692307692308,552.859375
36000,35749,138,5471.392857142857,645.9454545454546
36000,35620,174,6672.477272727273,782.3488372093024
36000,36000,120,4876.295081967213,575.15
36000,36000,134,5461.963636363636,645.4629629629629
36000,36000,135,4888.033898305085,614.2068965517242
36000,36000,126,4644.793650793651,533.6451612903226
36000,36000,148,4570.666666666667,551.4923076923077
36000,35279,139,4320.691176470588,520.1641791044776
36000,36000,128,5951.461538461538,685.2352941176471
36000,36000,150,5905.156862745098,688.12
36000,35378,120,4671.258064516129,564.1639344262295
36000,36000,111,4581.875,567.4444444444445
36000,36000,134,4266.541666666667,499.98591549295776
36000,36000,144,4694.650793650793,578.8709677419355
36000,35873,137,4815.919354838709,566.6229508196722
36000,36000,153,5708.5,667.2264150943396
36000,35993,157,5783.888888888889,672.9622641509434
36000,36000,132,6233.897959183673,735.3541666666666
36000,36000,138,4286.768115942029,526.3235294117648
36000,36000,165,5598.6,652.7037037037037
36000,35666,116,4290.820895522388,536.8787878787879
36000,36000,146,4307.704225352113,503.37142857142857
36000,35989,144,5949.529411764706,701.82
36000,35991,173,5965.019607843137,717.0
36000,36000,148,5828.509433962264,690.0769230769231
36000,35773,143,5369.071428571428,647.2363636363636
36000,35975,156,4393.260869565217,526.5735294117648
36000,35919,154,4932.737704918033,597.8
36000,35653,135,5118.035087719299,629.375
36000,36000,125,3921.714285714286,467.85526315789474
36000,35781,113,4149.528571428571,514.2898550724638
36000,36000,142,4625.757575757576,552.9230769230769
36000,35913,145,4909.295081967213,589.8833333333333
36000,35868,106,4891.133333333333,595.6440677966102
36000,36000,147,5631.0,652.2037037037037
36000,36000,142,5112.813559322034,609.1034482758621
36000,36000,113,3958.1830985915494,504.6142857142857
36000,35685,130,4960.186440677966,607.0862068965517
36000,34814,109,4536.40625,567.2698412698413
36000,35891,162,6272.755102040816,710.6041666666666
36000,35862,115,4194.086956521739,520.3235294117648
36000,35005,97,3707.2328767123286,493.34722222222223
36000,35796,141,6064.959183673469,740.4791666666666
36000,35977,129,4403.298507462687,543.6969696969697
36000,35973,140,4393.275362318841,519.7205882352941
36000,35902,132,4698.412698412699,556.983870967742
36000,36000,156,6480.0,757.6808510638298
36000,35579,155,5257.051724137931,613.5964912280701
36000,35753,169,5350.824561403509,632.0
36000,35787,133,4853.803278688524,597.2
36000,36000,138,4792.758064516129,569.360655737705
36000,35939,130,5143.35593220339,606.1034482758621
36000,36000,134,4641.453125,526.5238095238095
36000,35983,131,4264.014492753623,524.8676470588235
36000,35924,146,5131.017241379311,622.4035087719299
36000,35666,157,5823.038461538462,681.1960784313726
36000,35519,118,5197.142857142857,648.8727272727273
36000,35761,128,5866.0,711.54
36000,35984,121,4941.683333333333,594.3050847457627
36000,35848,153,4802.693548387097,536.016393442623
36000,36000,135,4994.639344262295,577.3166666666667
36000,35452,155,4909.213114754099,591.1666666666666
36000,35926,132,4338.376811594203,523.25
36000,35792,141,5127.362068965517,621.9122807017544
36000,36000,132,4817.5625,554.4603174603175
36000,36000,139,4861.327868852459,583.7666666666667
36000,35856,123,4673.453125,568.4285714285714
36000,35331,148,5655.66037735849,616.7307692307693
36000,36000,139,4804.3387096774195,582.5737704918033
36000,35491,161,5137.966101694915,566.6034482758621
36000,36000,142,5856.196078431372,712.74
36000,35868,129,4115.083333333333,494.80281690140845
36000,36000,133,4445.64705882353,527.9104477611941
36000,36000,139,4989.9672131147545,580.4333333333333
36000,35592,163,5042.275862068966,603.4736842105264
36000,36000,106,4094.9154929577467,504.7142857142857
36000,35500,152,5375.254545454545,657.3148148148148
36000,36000,146,4942.822580645161,574.1311475409836
36000,36000,147,4948.258064516129,581.1639344262295
36000,36000,152,4996.65,600.1864406779661
36000,35998,143,5225.732142857143,646.2363636363636
36000,35685,138,4978.934426229508,590.1333333333333
36000,35785,128,4567.888888888889,561.8064516129032
36000,35568,126,4698.476190476191,540.8709677419355
36000,35914,152,5869.192307692308,693.0784313725491
36000,36000,140,4838.158730158731,569.6935483870968
36000,36000,151,5252.982456140351,633.3571428571429
36000,36000,132,5677.111111111111,651.2075471698113
36000,35982,150,5082.8983050847455,603.7068965517242
36000,36000,129,4973.55737704918,590.55
36000,36000,141,4903.887096774193,571.344262295082
36000,35951,138,5973.68,719.8979591836735
36000,35605,155,5569.735849056604,664.7884615384615
36000,36000,119,4993.016393442623,598.1
36000,36000,151,5435.403508771929,636.2321428571429
36000,35913,147,5191.45,607.6440677966102
36000,36000,147,4233.666666666667,500.5492957746479
36000,36000,113,4806.258064516129,587.8524590163935
36000,35992,134,5377.875,645.3454545454546
36000,35993,130,5988.176470588235,709.82
36000,36000,148,4467.19696969697,538.9692307692308
36000,36000,156,6354.122448979592,725.2708333333334
36000,35956,144,5651.2307692307695,699.2941176470588
36000,35763,145,5033.816666666667,574.3389830508474
36000,35873,125,4128.944444444444,496.92957746478874
36000,36000,165,6601.63829787234,756.6086956521739
36000,35904,123,4497.523076923077,558.125
36000,35970,112,4077.0675675675675,484.5753424657534
36000,36000,134,5010.9672131147545,594.3
36000,35184,165,5354.314814814815,669.3018867924528
36000,35705,125,4775.935483870968,563.2459016393443
36000,35933,150,6590.702127659574,775.4347826086956
36000,35823,162,4267.811594202899,513.0147058823529
36000,35949,134,5097.661016949152,604.2413793103449
36000,35950,160,5754.792452830188,684.8653846153846
