duration,service_usage,lost_cars,mean_delay_time,effective_interarrival_mean
36000,35146,89,5001.3893805309735,321.26785714285717
36000,35779,70,4508.120967741936,288.3983739837398
36000,35951,77,4742.295652173913,310.32456140350877
36000,35520,71,4444.471074380165,297.3333333333333
36000,36000,86,4250.844444444445,266.52985074626866
36000,35912,72,4300.375,297.12605042016804
36000,35994,68,4876.478632478633,308.9741379310345
36000,35831,63,4112.940740740741,266.910447761194
36000,36000,87,5389.298076923077,345.80582524271847
36000,35974,85,5486.292452830188,341.1047619047619
36000,35944,122,4694.466101694915,304.8205128205128
36000,35942,78,4620.752136752137,302.2241379310345
36000,35603,89,4281.702290076336,271.74615384615385
36000,35331,88,5037.252252252252,305.41818181818184
36000,35873,96,5654.21359223301,349.3529411764706
36000,36000,39,3346.6283783783783,243.89795918367346
36000,35963,95,5088.810344827586,310.504347826087
36000,36000,96,5071.267241379311,303.44347826086954
36000,35848,105,5387.694444444444,332.14018691588785
36000,36000,75,5018.366972477064,332.06481481481484
36000,35966,70,4753.147540983607,296.8595041322314
36000,35924,70,4710.892561983471,294.25
36000,35800,92,4775.358333333334,289.9495798319328
36000,35995,82,5540.411214953271,335.1132075471698
36000,35966,80,4667.424778761062,317.69642857142856
36000,35846,74,4403.642276422765,292.76229508196724
36000,35880,48,4579.042372881356,305.017094017094
36000,36000,85,5219.171428571429,345.5480769230769
36000,36000,105,4946.6134453781515,298.95762711864404
36000,35863,102,4558.530434782609,303.1666666666667
36000,35916,119,5201.448598130841,327.95283018867923
36000,35535,88,4512.675925925926,324.01869158878503
36000,36000,42,3737.301470588235,256.35555555555555
36000,35982,83,4471.566929133858,283.8412698412698
36000,35931,94,5397.932692307692,345.88349514563106
36000,35392,91,4579.858333333334,300.8151260504202
36000,36000,100,5517.019047619047,340.74038461538464
36000,35948,70,4980.182608695653,312.13157894736844
36000,36000,72,4977.930434782608,314.10526315789474
36000,35532,71,4587.420168067227,294.97457627118644
36000,35780,71,4064.6,276.38759689922483
36000,35841,81,5195.367924528302,338.8095238095238
36000,36000,80,4407.896551724138,311.0869565217391
36000,35524,62,5198.181818181818,323.7522935779817
36000,36000,80,4924.615384615385,307.19827586206895
36000,35782,95,4548.9609375,278.8976377952756
36000,35743,97,4539.56,286.508064516129
36000,35784,46,4162.392592592592,263.5970149253731
36000,35954,101,4956.132743362832,319.5625
36000,36000,66,4550.042735042735,309.2068965517241
36000,36000,56,4550.5,289.4634146341463
36000,36000,87,5193.949494949495,353.8469387755102
36000,36000,83,4963.286956521739,299.5
36000,35995,123,5596.561904761905,338.9230769230769
36000,36000,59,4062.8167938931297,276.53846153846155
36000,35222,115,5818.448979591837,356.6701030927835
36000,36000,95,4477.966666666666,297.65546218487395
36000,35998,83,4837.675,300.69747899159665
36000,36000,87,4859.9646017699115,320.58035714285717
36000,35859,92,4979.529914529914,305.7586206896552
36000,35524,84,5243.220183486239,325.6111111111111
36000,35916,68,4827.188034188034,309.2413793103448
36000,35940,62,4354.94262295082,292.9917355371901
36000,35872,102,4797.321100917431,324.5
36000,36000,105,5713.81,359.0
36000,36000,85,5232.107142857143,316.18918918918916
36000,35844,82,4135.087301587301,281.136
36000,35672,90,4638.9009009009005,319.8
36000,36000,65,4461.524590163935,295.5289256198347
36000,35851,72,4159.015384615384,269.9612403100775
36000,35520,61,4766.561403508772,311.7079646017699
36000,36000,97,5006.319327731092,303.0
36000,36000,99,4717.424,286.80645161290323
36000,35879,69,4237.014925373134,267.45112781954884
36000,36000,92,5382.813084112149,329.10377358490564
36000,35972,59,4344.188976377953,282.8174603174603
36000,35932,112,5983.01030927835,369.53125
36000,35143,59,4146.4488188976375,282.9761904761905
36000,35757,82,4382.175438596491,311.3805309734513
36000,36000,96,4945.903508771929,317.3362831858407
36000,36000,97,5402.065420560748,336.16037735849056
36000,35105,79,4318.512,281.0725806451613
36000,35826,67,4392.05303030303,273.9236641221374
36000,36000,82,4682.414634146341,292.21311475409834
36000,35706,89,5198.691588785046,331.87735849056605
36000,36000,30,3951.5984251968503,284.031746031746
36000,36000,77,4370.417322834645,285.35714285714283
36000,36000,101,5129.864864864865,320.6
36000,35555,70,4735.34188034188,305.37068965517244
36000,35960,69,4534.325203252032,294.0409836065574
36000,35391,82,4498.795081967213,289.3636363636364
36000,35946,77,4874.504201680672,298.0
36000,35620,131,6770.829545454545,393.5632183908046
36000,35752,91,4454.896825396825,282.872
36000,35842,86,5114.391304347826,313.3333333333333
36000,35582,92,4877.5526315789475,314.72566371681415
36000,36000,64,4191.663793103448,310.04347826086956
36000,36000,74,4082.1721311475408,294.60330578512395
36000,35873,85,4791.35294117647,298.08474576271186
36000,36000,60,4336.589147286822,275.421875
36000,36000,77,4379.992424242424,269.0916030534351
36000,35321,98,4811.868421052632,311.27433628318585
36000,35670,102,4710.27731092437,295.364406779661
36000,35966,71,3700.4718309859154,254.03546099290782
36000,36000,114,5084.053097345132,321.2142857142857
36000,35758,71,4204.873015873016,285.696
36000,35846,63,4198.954198473282,273.87692307692305
36000,35792,72,4011.937984496124,277.171875
36000,35993,81,5022.639639639639,318.2090909090909
36000,35678,64,4418.341463414634,286.25409836065575
36000,35563,79,4808.955357142857,318.68468468468467
36000,35643,125,4908.317757009346,335.4339622641509
36000,35827,71,4484.192,286.13709677419354
36000,36000,76,4597.794642857143,319.6306306306306
36000,35998,74,4684.296610169492,296.9316239316239
36000,36000,77,5219.027522935779,331.7962962962963
36000,35650,97,5135.066037735849,335.1047619047619
36000,36000,81,4060.2748091603053,271.66153846153844
36000,36000,59,4232.282442748092,275.4923076923077
36000,35840,68,3931.290076335878,267.44615384615383
36000,36000,73,4257.2421875,282.59055118110234
36000,36000,63,4081.992307692308,274.1007751937984
36000,35672,69,4380.90243902439,290.0409836065574
36000,35984,74,4232.826771653543,270.76190476190476
36000,35750,66,3944.224,281.3306451612903
36000,36000,91,4743.206611570248,290.68333333333334
36000,36000,75,4911.327586206897,312.46086956521737
36000,36000,104,5224.903846153846,348.33009708737865
36000,35526,93,4304.975206611571,297.925
36000,36000,125,5520.962962962963,336.1588785046729
36000,35920,77,4597.040322580645,289.4065040650407
36000,36000,57,4351.93388429752,295.8
36000,35962,72,3869.926470588235,265.8296296296296
36000,35829,81,5473.5,343.90291262135923
36000,35842,69,4308.8359375,278.2283464566929
36000,35337,82,4990.8,333.49038461538464
36000,35296,79,4936.421052631579,315.2212389380531
36000,36000,86,5245.027027027027,324.3636363636364
36000,35981,95,4733.818181818182,291.75
36000,36000,122,4474.275,292.66386554621846
36000,35913,106,5747.796116504855,347.6862745098039
36000,36000,95,4821.8448275862065,311.4347826086956
36000,35598,47,3741.7430555555557,250.43356643356643
36000,35949,48,4216.559322033899,305.55555555555554
36000,36000,97,5346.640776699029,349.34313725490193
36000,35681,58,4732.390909090909,326.77064220183485
36000,36000,95,4805.423728813559,305.1623931623932
36000,35856,88,4460.864,288.36290322580646
36000,36000,86,4152.793388429752,299.8666666666667
36000,35761,94,5253.064220183486,323.43518518518516
36000,36000,82,4847.809090909091,320.0550458715596
36000,36000,91,4149.522727272727,273.0
36000,35988,46,4068.6,301.7647058823529
36000,35559,73,3912.4126984126983,282.776
36000,35916,78,4508.808333333333,297.39495798319325
36000,35917,83,4544.5161290322585,290.3170731707317
36000,35953,83,4962.5526315789475,310.82300884955754
36000,35965,111,4920.050420168067,304.08474576271186
36000,35892,67,4620.369369369369,323.0272727272727
36000,36000,96,4740.93388429752,299.025
36000,36000,117,5275.460176991151,320.5
36000,36000,93,5579.171717171717,360.7755102040816
36000,35305,67,4591.975206611571,293.7416666666667
36000,35604,70,4263.359375,274.9763779527559
36000,36000,69,4563.196581196581,306.6896551724138
36000,35912,68,3959.1015625,278.23622047244095
36000,35973,89,4259.280303030303,273.5419847328244
36000,35751,52,3859.9583333333335,298.4453781512605
36000,35983,85,4991.8125,317.2072072072072
36000,35678,76,4929.097345132744,317.4732142857143
36000,35676,106,5559.702970297029,357.13
36000,35801,56,4181.3671875,267.3070866141732
36000,36000,75,4131.3671875,280.4251968503937
36000,36000,71,4392.683333333333,300.9075630252101
36000,35410,86,4711.325,294.93277310924367
36000,35839,82,5053.168141592921,309.4375
36000,36000,81,4252.187969924812,271.1363636363636
36000,35955,64,4603.625,299.453781512605
36000,36000,57,3318.651851851852,265.57462686567163
36000,35963,102,5466.728971962617,336.64150943396226
36000,35990,65,4217.850393700787,282.3015873015873
36000,36000,101,5058.58407079646,317.4642857142857
36000,35702,68,3934.236641221374,262.54615384615386
36000,36000,112,4709.936936936937,325.94545454545454
36000,35787,66,4085.9007633587785,274.18461538461537
36000,36000,106,5611.574257425743,352.84
36000,35931,69,4081.754098360656,285.9586776859504
36000,35928,100,4648.710526315789,315.95575221238937
36000,34961,60,4315.859504132231,290.14166666666665
36000,36000,65,4217.943548387097,291.1138211382114
36000,36000,74,4407.045801526718,272.46923076923076
36000,36000,100,4720.495726495727,301.01724137931035
